region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
2,South,2012,56,2,Social rent,4, ,8545.0705271073,189991
2,South,2012,56,3,Private rent,4, ,8441.92396934059,189991
2,South,2012,56,4,Care of/rent free,4, ,5093.42702642496,189991
2,South,2012,58,1,Owner occupier,4, ,196907.503201164,230283
2,South,2012,58,2,Social rent,4, ,12156.9685308674,230283
2,South,2012,58,3,Private rent,4, ,10585.7463266617,230283
2,South,2012,58,4,Care of/rent free,4, ,10632.7819413071,230283
2,South,2012,60,1,Owner occupier,4, ,234418.615793816,269075
2,South,2012,60,2,Social rent,4, ,11584.583049542,269075
2,South,2012,60,3,Private rent,4, ,10938.9080434667,269075
2,South,2012,60,4,Care of/rent free,4, ,12132.8931131752,269075
2,South,2012,62,1,Owner occupier,4, ,164269.074900675,188149
2,South,2012,62,2,Social rent,4, ,9343.23795782342,188149
2,South,2012,62,3,Private rent,4, ,6172.48279112452,188149
2,South,2012,62,4,Care of/rent free,4, ,8364.20435037733,188149
2,South,2012,64,1,Owner occupier,4, ,209893.277622105,229070
2,South,2012,64,2,Social rent,4, ,10008.8988495821,229070
2,South,2012,64,3,Private rent,4, ,3824.28913000333,229070
2,South,2012,64,4,Care of/rent free,4, ,5343.53439830945,229070
2,South,2012,66,1,Owner occupier,4, ,226182.081563952,250240
2,South,2012,66,2,Social rent,4, ,10821.5749260122,250240
2,South,2012,66,3,Private rent,4, ,6822.59610651234,250240
2,South,2012,66,4,Care of/rent free,4, ,6413.74740352311,250240
2,South,2012,68,1,Owner occupier,4, ,171540.116188252,186591
2,South,2012,68,2,Social rent,4, ,6372.51500649473,186591
2,South,2012,68,3,Private rent,4, ,5566.31886797626,186591
2,South,2012,68,4,Care of/rent free,4, ,3112.04993727703,186591
2,South,2012,70,1,Owner occupier,4, ,134541.496485764,144982
2,South,2012,70,2,Social rent,4, ,5266.43717112932,144982
2,South,2012,70,3,Private rent,4, ,3239.75872755738,144982
2,South,2012,70,4,Care of/rent free,4, ,1934.30761554948,144982
2,South,2012,72,1,Owner occupier,4, ,136674.92143335,150640
2,South,2012,72,2,Social rent,4, ,8607.9507267925,150640
2,South,2012,72,3,Private rent,4, ,1288.33318515945,150640
2,South,2012,72,4,Care of/rent free,4, ,4068.79465469822,150640
2,South,2012,74,1,Owner occupier,4, ,108655.986455209,118916
2,South,2012,74,2,Social rent,4, ,7135.58004540056,118916
2,South,2012,74,3,Private rent,4, ,654.124805388448,118916
2,South,2012,74,4,Care of/rent free,4, ,2470.30869400198,118916
2,South,2012,76,1,Owner occupier,4, ,106930.500314674,115615
2,South,2012,76,2,Social rent,4, ,5926.86459283513,115615
2,South,2012,76,3,Private rent,4, ,503.028169027446,115615
2,South,2012,76,4,Care of/rent free,4, ,2254.6069234637,115615
2,South,2012,78,1,Owner occupier,4, ,99661.0198360801,109800
2,South,2012,78,2,Social rent,4, ,7480.43311396295,109800
2,South,2012,78,3,Private rent,4, ,269.393146044603,109800
2,South,2012,78,4,Care of/rent free,4, ,2389.15390391229,109800
2,South,2012,80,1,Owner occupier,4, ,305396.501040948,361591
2,South,2012,80,2,Social rent,4, ,31526.1835601584,361591
2,South,2012,80,3,Private rent,4, ,431.440197446759,361591
2,South,2012,80,4,Care of/rent free,4, ,24236.8752014466,361591
2,South,2014,16,1,Owner occupier,4, ,0,8839
2,South,2014,16,2,Social rent,4, ,231.831709788996,8839
2,South,2014,16,3,Private rent,4, ,333.070597059334,8839
2,South,2014,16,4,Care of/rent free,4, ,8274.09769315167,8839
2,South,2014,18,1,Owner occupier,4, ,0,161324
2,South,2014,18,2,Social rent,4, ,3385,161324
2,South,2014,18,3,Private rent,4, ,17930.8231827737,161324
2,South,2014,18,4,Care of/rent free,4, ,140008.176817226,161324
2,South,2014,20,1,Owner occupier,4, ,7573.93714878708,213529
2,South,2014,20,2,Social rent,4, ,6979.37661902999,213529
2,South,2014,20,3,Private rent,4, ,38472.3613869187,213529
2,South,2014,20,4,Care of/rent free,4, ,160503.324845264,213529
2,South,2014,22,1,Owner occupier,4, ,28466.9581549795,248017
2,South,2014,22,2,Social rent,4, ,5650.98082301993,248017
2,South,2014,22,3,Private rent,4, ,54751.6315274312,248017
2,South,2014,22,4,Care of/rent free,4, ,159147.429494569,248017
2,South,2014,24,1,Owner occupier,4, ,44855.2460470912,206016
2,South,2014,24,2,Social rent,4, ,6630.71346638068,206016
2,South,2014,24,3,Private rent,4, ,60606.7567821312,206016
2,South,2014,24,4,Care of/rent free,4, ,93923.2837043969,206016
2,South,2014,26,1,Owner occupier,4, ,69410.4688976505,198040
2,South,2014,26,2,Social rent,4, ,6975.21224722877,198040
2,South,2014,26,3,Private rent,4, ,63752.8194606239,198040
2,South,2014,26,4,Care of/rent free,4, ,57901.4993944968,198040
2,South,2014,28,1,Owner occupier,4, ,102455.774777514,215237
2,South,2014,28,2,Social rent,4, ,5674.52702571403,215237
2,South,2014,28,3,Private rent,4, ,61344.4393286033,215237
2,South,2014,28,4,Care of/rent free,4, ,45762.2588681683,215237
2,South,2014,30,1,Owner occupier,4, ,115073.104629308,232768
2,South,2014,30,2,Social rent,4, ,6443.21249130817,232768
2,South,2014,30,3,Private rent,4, ,74460.7301186155,232768
2,South,2014,30,4,Care of/rent free,4, ,36790.9527607683,232768
2,South,2014,32,1,Owner occupier,4, ,118683.755490054,206347
2,South,2014,32,2,Social rent,4, ,7468.84783752186,206347
2,South,2014,32,3,Private rent,4, ,58018.5845856834,206347
2,South,2014,32,4,Care of/rent free,4, ,22175.8120867413,206347
2,South,2014,34,1,Owner occupier,4, ,123855.610460945,184674
2,South,2014,34,2,Social rent,4, ,6474.90626997512,184674
2,South,2014,34,3,Private rent,4, ,38502.3850750771,184674
2,South,2014,34,4,Care of/rent free,4, ,15841.0981940032,184674
2,South,2014,36,1,Owner occupier,4, ,149921.03434951,209827
2,South,2014,36,2,Social rent,4, ,5857.96729800954,209827
2,South,2014,36,3,Private rent,4, ,41705.0490172412,209827
2,South,2014,36,4,Care of/rent free,4, ,12342.9493352397,209827
2,South,2014,38,1,Owner occupier,4, ,157375.5776934,213850
2,South,2014,38,2,Social rent,4, ,5094.86571525368,213850
2,South,2014,38,3,Private rent,4, ,35160.0312943357,213850
2,South,2014,38,4,Care of/rent free,4, ,16219.5252970106,213850
2,South,2014,40,1,Owner occupier,4, ,172619.743300971,220724
2,South,2014,40,2,Social rent,4, ,4006.25000310087,220724
2,South,2014,40,3,Private rent,4, ,32477.9686234129,220724
2,South,2014,40,4,Care of/rent free,4, ,11620.0380725151,220724
2,South,2014,42,1,Owner occupier,4, ,203040.63660856,253023
2,South,2014,42,2,Social rent,4, ,6006.64780705772,253023
2,South,2014,42,3,Private rent,4, ,29341.088033132,253023
2,South,2014,42,4,Care of/rent free,4, ,14634.6275512506,253023
2,South,2014,44,1,Owner occupier,4, ,190797.258202744,233195
2,South,2014,44,2,Social rent,4, ,10027.3134123563,233195
2,South,2014,44,3,Private rent,4, ,23283.5299370799,233195
2,South,2014,44,4,Care of/rent free,4, ,9086.8984478201,233195
2,South,2014,46,1,Owner occupier,4, ,229175.797977096,271561
2,South,2014,46,2,Social rent,4, ,10981.1062879348,271561
2,South,2014,46,3,Private rent,4, ,20829.9486499163,271561
2,South,2014,46,4,Care of/rent free,4, ,10574.1470850529,271561
2,South,2014,48,1,Owner occupier,4, ,237529.962075734,279138
2,South,2014,48,2,Social rent,4, ,13048.6805835682,279138
2,South,2014,48,3,Private rent,4, ,18237.8935126096,279138
2,South,2014,48,4,Care of/rent free,4, ,10321.4638280886,279138
2,South,2014,50,1,Owner occupier,4, ,272686.14589587,317012
2,South,2014,50,2,Social rent,4, ,13794.8882978571,317012
2,South,2014,50,3,Private rent,4, ,20993.9035809105,317012
2,South,2014,50,4,Care of/rent free,4, ,9537.06222536195,317012
2,South,2014,52,1,Owner occupier,4, ,171313.859256492,197040
2,South,2014,52,2,Social rent,4, ,10111.3735220405,197040
2,South,2014,52,3,Private rent,4, ,12476.4802910591,197040
2,South,2014,52,4,Care of/rent free,4, ,3138.28693040834,197040
2,South,2014,54,1,Owner occupier,4, ,196408.592697333,224108
2,South,2014,54,2,Social rent,4, ,13108.5639239239,224108
2,South,2014,54,3,Private rent,4, ,10617.7167921426,224108
2,South,2014,54,4,Care of/rent free,4, ,3973.12658660074,224108
2,South,2014,56,1,Owner occupier,4, ,209860.356279238,240600
2,South,2014,56,2,Social rent,4, ,14217.3798608074,240600
2,South,2014,56,3,Private rent,4, ,13643.5164921786,240600
2,South,2014,56,4,Care of/rent free,4, ,2878.74736777569,240600
2,South,2014,58,1,Owner occupier,4, ,210603.962357843,235859
2,South,2014,58,2,Social rent,4, ,9910.68214431244,235859
2,South,2014,58,3,Private rent,4, ,10900.5252112822,235859
2,South,2014,58,4,Care of/rent free,4, ,4443.83028656244,235859
2,South,2014,60,1,Owner occupier,4, ,174351.321281616,201146
2,South,2014,60,2,Social rent,4, ,9365.36800074799,201146
2,South,2014,60,3,Private rent,4, ,9852.12436301469,201146
2,South,2014,60,4,Care of/rent free,4, ,7577.18635462104,201146
2,South,2014,62,1,Owner occupier,4, ,174204.073800431,194484
2,South,2014,62,2,Social rent,4, ,11219.9031984222,194484
2,South,2014,62,3,Private rent,4, ,5460.23542663379,194484
2,South,2014,62,4,Care of/rent free,4, ,3599.78757451283,194484
2,South,2014,64,1,Owner occupier,4, ,172340.01561863,193609
2,South,2014,64,2,Social rent,4, ,12578.2978609279,193609
2,South,2014,64,3,Private rent,4, ,4539.47574873236,193609
2,South,2014,64,4,Care of/rent free,4, ,4151.21077170973,193609
2,South,2014,66,1,Owner occupier,4, ,207003.82570824,226573
2,South,2014,66,2,Social rent,4, ,11314.1930636755,226573
2,South,2014,66,3,Private rent,4, ,3576.05488066129,226573
2,South,2014,66,4,Care of/rent free,4, ,4678.92634742357,226573
2,South,2014,68,1,Owner occupier,4, ,193781.175927719,215300
2,South,2014,68,2,Social rent,4, ,11739.0338803252,215300
2,South,2014,68,3,Private rent,4, ,5917.89402296867,215300
2,South,2014,68,4,Care of/rent free,4, ,3861.8961689874,215300
2,South,2014,70,1,Owner occupier,4, ,151681.993111671,164273
2,South,2014,70,2,Social rent,4, ,7387.3700104164,164273
2,South,2014,70,3,Private rent,4, ,2932.33017110504,164273
2,South,2014,70,4,Care of/rent free,4, ,2271.30670680719,164273
2,South,2014,72,1,Owner occupier,4, ,127371.467072705,139312
2,South,2014,72,2,Social rent,4, ,8582.96037395662,139312
2,South,2014,72,3,Private rent,4, ,1235.53525913138,139312
2,South,2014,72,4,Care of/rent free,4, ,2122.03729420716,139312
2,South,2014,74,1,Owner occupier,4, ,112905.309748398,126130
2,South,2014,74,2,Social rent,4, ,7281.41639307496,126130
2,South,2014,74,3,Private rent,4, ,1322.47348566822,126130
2,South,2014,74,4,Care of/rent free,4, ,4620.80037285841,126130
2,South,2014,76,1,Owner occupier,4, ,131949.670201668,144652
2,South,2014,76,2,Social rent,4, ,8104.90303470669,144652
2,South,2014,76,3,Private rent,4, ,1020.64351633547,144652
2,South,2014,76,4,Care of/rent free,4, ,3576.78324728976,144652
2,South,2014,78,1,Owner occupier,4, ,87003.4563168658,98357
2,South,2014,78,2,Social rent,4, ,6556.44442718405,98357
2,South,2014,78,3,Private rent,4, ,601.225985657857,98357
2,South,2014,78,4,Care of/rent free,4, ,4195.8732702923,98357
2,South,2014,80,1,Owner occupier,4, ,351010.642030545,409832
2,South,2014,80,2,Social rent,4, ,31315.9685124,409832
2,South,2014,80,3,Private rent,4, ,1708.77674959066,409832
2,South,2014,80,4,Care of/rent free,4, ,25796.6127074647,409832
2,South,2016,16,1,Owner occupier,4, ,0,5323
2,South,2016,16,2,Social rent,4, ,0,5323
2,South,2016,16,3,Private rent,4, ,195.676602180271,5323
2,South,2016,16,4,Care of/rent free,4, ,5127.32339781973,5323
2,South,2016,18,1,Owner occupier,4, ,1147.0170748907,194563
2,South,2016,18,2,Social rent,4, ,4082.4412672634,194563
2,South,2016,18,3,Private rent,4, ,19071.7662373696,194563
2,South,2016,18,4,Care of/rent free,4, ,170261.775420476,194563
2,South,2016,20,1,Owner occupier,4, ,5276.61821005189,191439
2,South,2016,20,2,Social rent,4, ,0,191439
2,South,2016,20,3,Private rent,4, ,27864.7249049199,191439
2,South,2016,20,4,Care of/rent free,4, ,158297.656885028,191439
2,South,2016,22,1,Owner occupier,4, ,22050.7046068385,237627
2,South,2016,22,2,Social rent,4, ,3861.90043030859,237627
2,South,2016,22,3,Private rent,4, ,45013.8888220213,237627
2,South,2016,22,4,Care of/rent free,4, ,166700.506140832,237627
2,South,2016,24,1,Owner occupier,4, ,60155.9097783403,237942
2,South,2016,24,2,Social rent,4, ,5615.78748115431,237942
2,South,2016,24,3,Private rent,4, ,67577.8226483956,237942
2,South,2016,24,4,Care of/rent free,4, ,104592.48009211,237942
2,South,2016,26,1,Owner occupier,4, ,80300.8493269785,229306
2,South,2016,26,2,Social rent,4, ,6928.27806090449,229306
2,South,2016,26,3,Private rent,4, ,66343.8449476837,229306
2,South,2016,26,4,Care of/rent free,4, ,75733.0276644332,229306
2,South,2016,28,1,Owner occupier,4, ,93644.2881018215,202533
2,South,2016,28,2,Social rent,4, ,7812.17130180593,202533
2,South,2016,28,3,Private rent,4, ,65866.9333365808,202533
2,South,2016,28,4,Care of/rent free,4, ,35209.6072597917,202533
2,South,2016,30,1,Owner occupier,4, ,97053.3667887564,180525
2,South,2016,30,2,Social rent,4, ,4007.30203596029,180525
2,South,2016,30,3,Private rent,4, ,54251.3027674229,180525
2,South,2016,30,4,Care of/rent free,4, ,25213.0284078604,180525
2,South,2016,32,1,Owner occupier,4, ,104811.315397496,182897
2,South,2016,32,2,Social rent,4, ,4243.77694587311,182897
2,South,2016,32,3,Private rent,4, ,49499.7751230642,182897
2,South,2016,32,4,Care of/rent free,4, ,24342.1325335664,182897
2,South,2016,34,1,Owner occupier,4, ,145313.897307806,219559
2,South,2016,34,2,Social rent,4, ,9472.46741696392,219559
2,South,2016,34,3,Private rent,4, ,43960.7925053558,219559
2,South,2016,34,4,Care of/rent free,4, ,20811.8427698742,219559
2,South,2016,36,1,Owner occupier,4, ,144851.027319053,202861
2,South,2016,36,2,Social rent,4, ,5511.64057124923,202861
2,South,2016,36,3,Private rent,4, ,35551.9571177707,202861
2,South,2016,36,4,Care of/rent free,4, ,16946.3749919266,202861
2,South,2016,38,1,Owner occupier,4, ,160502.897116239,217957
2,South,2016,38,2,Social rent,4, ,4717.74067922472,217957
2,South,2016,38,3,Private rent,4, ,41365.8148984452,217957
2,South,2016,38,4,Care of/rent free,4, ,11370.5473060914,217957
2,South,2016,40,1,Owner occupier,4, ,150671.786880746,197896
2,South,2016,40,2,Social rent,4, ,5767.40226501597,197896
2,South,2016,40,3,Private rent,4, ,29185.4560251496,197896
2,South,2016,40,4,Care of/rent free,4, ,12271.3548290883,197896
2,South,2016,42,1,Owner occupier,4, ,176983.828973215,225514
2,South,2016,42,2,Social rent,4, ,7293.84978237476,225514
2,South,2016,42,3,Private rent,4, ,30167.2960111596,225514
2,South,2016,42,4,Care of/rent free,4, ,11069.0252332509,225514
2,South,2016,44,1,Owner occupier,4, ,224479.201775278,271745
2,South,2016,44,2,Social rent,4, ,9709.1055027432,271745
2,South,2016,44,3,Private rent,4, ,28724.3803282841,271745
2,South,2016,44,4,Care of/rent free,4, ,8832.31239369483,271745
2,South,2016,46,1,Owner occupier,4, ,229008.571180178,276114
2,South,2016,46,2,Social rent,4, ,16589.9644946946,276114
2,South,2016,46,3,Private rent,4, ,21670.6758548807,276114
2,South,2016,46,4,Care of/rent free,4, ,8844.78847024665,276114
2,South,2016,48,1,Owner occupier,4, ,210210.988738335,252109
2,South,2016,48,2,Social rent,4, ,14763.7951530452,252109
2,South,2016,48,3,Private rent,4, ,18585.6004092235,252109
2,South,2016,48,4,Care of/rent free,4, ,8548.6156993962,252109
2,South,2016,50,1,Owner occupier,4, ,241544.806641238,281118
2,South,2016,50,2,Social rent,4, ,14581.1228560178,281118
2,South,2016,50,3,Private rent,4, ,16877.72122482,281118
2,South,2016,50,4,Care of/rent free,4, ,8114.34927792468,281118
2,South,2016,52,1,Owner occupier,4, ,235071.33109702,272359
2,South,2016,52,2,Social rent,4, ,17756.0060321505,272359
2,South,2016,52,3,Private rent,4, ,14036.7820805961,272359
2,South,2016,52,4,Care of/rent free,4, ,5494.88079023362,272359
2,South,2016,54,1,Owner occupier,4, ,201751.821060125,231623
2,South,2016,54,2,Social rent,4, ,16558.0747062236,231623
2,South,2016,54,3,Private rent,4, ,11253.5317523037,231623
2,South,2016,54,4,Care of/rent free,4, ,2059.57248134824,231623
2,South,2016,56,1,Owner occupier,4, ,221638.089173872,255063
2,South,2016,56,2,Social rent,4, ,16908.9469507308,255063
2,South,2016,56,3,Private rent,4, ,12189.2086540951,255063
2,South,2016,56,4,Care of/rent free,4, ,4326.75522130236,255063
2,South,2016,58,1,Owner occupier,4, ,196841.66421205,225533
2,South,2016,58,2,Social rent,4, ,12561.7411168773,225533
2,South,2016,58,3,Private rent,4, ,13236.250179418,225533
2,South,2016,58,4,Care of/rent free,4, ,2893.34449165455,225533
2,South,2016,60,1,Owner occupier,4, ,181013.392990663,198743
2,South,2016,60,2,Social rent,4, ,7945.84502311138,198743
2,South,2016,60,3,Private rent,4, ,6622.13956293078,198743
2,South,2016,60,4,Care of/rent free,4, ,3161.62242329469,198743
2,South,2016,62,1,Owner occupier,4, ,156297.697910566,177194
2,South,2016,62,2,Social rent,4, ,12121.7534385449,177194
2,South,2016,62,3,Private rent,4, ,5378.2622614126,177194
2,South,2016,62,4,Care of/rent free,4, ,3396.28638947689,177194
2,South,2016,64,1,Owner occupier,4, ,182240.9768536,200955
2,South,2016,64,2,Social rent,4, ,13002.9001987026,200955
2,South,2016,64,3,Private rent,4, ,3901.65707044087,200955
2,South,2016,64,4,Care of/rent free,4, ,1809.46587725665,200955
2,South,2016,66,1,Owner occupier,4, ,168321.539826656,187947
2,South,2016,66,2,Social rent,4, ,13322.4395059904,187947
2,South,2016,66,3,Private rent,4, ,3723.75972260194,187947
2,South,2016,66,4,Care of/rent free,4, ,2579.26094475126,187947
2,South,2016,68,1,Owner occupier,4, ,200277.375815237,221084
2,South,2016,68,2,Social rent,4, ,11381.8666000739,221084
2,South,2016,68,3,Private rent,4, ,6477.56408417744,221084
2,South,2016,68,4,Care of/rent free,4, ,2947.19350051188,221084
2,South,2016,70,1,Owner occupier,4, ,168340.2979873,181676
2,South,2016,70,2,Social rent,4, ,9400.63072537733,181676
2,South,2016,70,3,Private rent,4, ,2749.95127733942,181676
2,South,2016,70,4,Care of/rent free,4, ,1185.12000998338,181676
2,South,2016,72,1,Owner occupier,4, ,166579.960769018,183879
2,South,2016,72,2,Social rent,4, ,9111.43774608692,183879
2,South,2016,72,3,Private rent,4, ,3977.42487958304,183879
2,South,2016,72,4,Care of/rent free,4, ,4210.17660531222,183879
2,South,2016,74,1,Owner occupier,4, ,128799.389235519,143393
2,South,2016,74,2,Social rent,4, ,8263.15537442464,143393
2,South,2016,74,3,Private rent,4, ,1657.64375806631,143393
2,South,2016,74,4,Care of/rent free,4, ,4672.81163198994,143393
2,South,2016,76,1,Owner occupier,4, ,78152.5575950714,86101
2,South,2016,76,2,Social rent,4, ,3794.83727976207,86101
2,South,2016,76,3,Private rent,4, ,1275.38803701676,86101
2,South,2016,76,4,Care of/rent free,4, ,2878.21708814975,86101
2,South,2016,78,1,Owner occupier,4, ,101957.981859186,112581
2,South,2016,78,2,Social rent,4, ,5896.41017013279,112581
2,South,2016,78,3,Private rent,4, ,1172.10356501619,112581
2,South,2016,78,4,Care of/rent free,4, ,3554.50440566493,112581
2,South,2016,80,1,Owner occupier,4, ,321083.626894383,378660
2,South,2016,80,2,Social rent,4, ,27288.9578720334,378660
2,South,2016,80,3,Private rent,4, ,6372.58385983243,378660
2,South,2016,80,4,Care of/rent free,4, ,23914.8313737512,378660
2,South,2018,16,1,Owner occupier,4, ,0,1736
2,South,2018,16,2,Social rent,4, ,0,1736
2,South,2018,16,3,Private rent,4, ,38.8295621764798,1736
2,South,2018,16,4,Care of/rent free,4, ,1697.17043782352,1736
2,South,2018,18,1,Owner occupier,4, ,0,57763
2,South,2018,18,2,Social rent,4, ,0,57763
2,South,2018,18,3,Private rent,4, ,5508.14177199374,57763
2,South,2018,18,4,Care of/rent free,4, ,52254.8582280063,57763
2,South,2018,20,1,Owner occupier,4, ,1357.7964482504,92255
2,South,2018,20,2,Social rent,4, ,295.021322984638,92255
2,South,2018,20,3,Private rent,4, ,11124.9077848933,92255
2,South,2018,20,4,Care of/rent free,4, ,79477.2744438717,92255
2,South,2018,22,1,Owner occupier,4, ,14096.4199007304,112027
2,South,2018,22,2,Social rent,4, ,855.581223155331,112027
2,South,2018,22,3,Private rent,4, ,21097.8690679258,112027
2,South,2018,22,4,Care of/rent free,4, ,75977.1298081885,112027
2,South,2018,24,1,Owner occupier,4, ,19823.7241013023,93594
2,South,2018,24,2,Social rent,4, ,1355.72129108095,93594
2,South,2018,24,3,Private rent,4, ,23002.2938129073,93594
2,South,2018,24,4,Care of/rent free,4, ,49412.2607947094,93594
2,South,2018,26,1,Owner occupier,4, ,45803.2135632278,120933
2,South,2018,26,2,Social rent,4, ,4921.54009889903,120933
2,South,2018,26,3,Private rent,4, ,36751.0333317189,120933
2,South,2018,26,4,Care of/rent free,4, ,33457.2130061543,120933
2,South,2018,28,1,Owner occupier,4, ,63356.0213534358,138824
2,South,2018,28,2,Social rent,4, ,4130.97202182085,138824
2,South,2018,28,3,Private rent,4, ,42418.9709433261,138824
2,South,2018,28,4,Care of/rent free,4, ,28918.0356814173,138824
2,South,2018,30,1,Owner occupier,4, ,56335.6672511457,109955
2,South,2018,30,2,Social rent,4, ,3384.77415768405,109955
2,South,2018,30,3,Private rent,4, ,35135.6415343844,109955
2,South,2018,30,4,Care of/rent free,4, ,15098.9170567858,109955
2,South,2018,32,1,Owner occupier,4, ,58732.7040696609,99573
2,South,2018,32,2,Social rent,4, ,3034.39167469011,99573
2,South,2018,32,3,Private rent,4, ,24622.0156262378,99573
2,South,2018,32,4,Care of/rent free,4, ,13183.8886294111,99573
2,South,2018,34,1,Owner occupier,4, ,76009.8612812775,113485
2,South,2018,34,2,Social rent,4, ,4039.57221430025,113485
2,South,2018,34,3,Private rent,4, ,20140.0275238917,113485
2,South,2018,34,4,Care of/rent free,4, ,13295.5389805305,113485
2,South,2018,36,1,Owner occupier,4, ,82653.6563517024,113304
2,South,2018,36,2,Social rent,4, ,4666.66444400777,113304
2,South,2018,36,3,Private rent,4, ,18439.2889212306,113304
2,South,2018,36,4,Care of/rent free,4, ,7544.39028305917,113304
2,South,2018,38,1,Owner occupier,4, ,112219.529044394,146571
2,South,2018,38,2,Social rent,4, ,5206.96097836674,146571
2,South,2018,38,3,Private rent,4, ,21600.6659100759,146571
2,South,2018,38,4,Care of/rent free,4, ,7543.84406716373,146571
2,South,2018,40,1,Owner occupier,4, ,92000.817524132,117268
2,South,2018,40,2,Social rent,4, ,4478.83945093364,117268
2,South,2018,40,3,Private rent,4, ,14997.6313869943,117268
2,South,2018,40,4,Care of/rent free,4, ,5790.71163794014,117268
2,South,2018,42,1,Owner occupier,4, ,65315.0119899483,78847
2,South,2018,42,2,Social rent,4, ,2265.70812114966,78847
2,South,2018,42,3,Private rent,4, ,8012.30730752796,78847
2,South,2018,42,4,Care of/rent free,4, ,3253.97258137412,78847
2,South,2018,44,1,Owner occupier,4, ,88824.3658604758,104381
2,South,2018,44,2,Social rent,4, ,3462.02100293642,104381
2,South,2018,44,3,Private rent,4, ,9122.80718280207,104381
2,South,2018,44,4,Care of/rent free,4, ,2971.8059537857,104381
2,South,2018,46,1,Owner occupier,4, ,135679.930286152,157661
2,South,2018,46,2,Social rent,4, ,7378.10511128325,157661
2,South,2018,46,3,Private rent,4, ,11375.9191068819,157661
2,South,2018,46,4,Care of/rent free,4, ,3227.04549568256,157661
2,South,2018,48,1,Owner occupier,4, ,104641.835540712,122536
2,South,2018,48,2,Social rent,4, ,6584.51440368681,122536
2,South,2018,48,3,Private rent,4, ,8199.36419961092,122536
2,South,2018,48,4,Care of/rent free,4, ,3110.28585599021,122536
2,South,2018,50,1,Owner occupier,4, ,115128.324443408,133591
2,South,2018,50,2,Social rent,4, ,7561.02855259732,133591
2,South,2018,50,3,Private rent,4, ,7736.11215961785,133591
2,South,2018,50,4,Care of/rent free,4, ,3165.5348443769,133591
2,South,2018,52,1,Owner occupier,4, ,120765.32893897,135393
2,South,2018,52,2,Social rent,4, ,6764.33640530346,135393
2,South,2018,52,3,Private rent,4, ,5697.3640780392,135393
2,South,2018,52,4,Care of/rent free,4, ,2165.97057768697,135393
2,South,2018,54,1,Owner occupier,4, ,116374.853118803,131884
2,South,2018,54,2,Social rent,4, ,8560.19315606359,131884
2,South,2018,54,3,Private rent,4, ,4308.27150481361,131884
2,South,2018,54,4,Care of/rent free,4, ,2640.68222031952,131884
2,South,2018,56,1,Owner occupier,4, ,92233.1843531241,104639
2,South,2018,56,2,Social rent,4, ,5581.15714546169,104639
2,South,2018,56,3,Private rent,4, ,5338.1752858453,104639
2,South,2018,56,4,Care of/rent free,4, ,1486.48321556892,104639
2,South,2018,58,1,Owner occupier,4, ,105473.32885773,115609
2,South,2018,58,2,Social rent,4, ,4386.2850624518,115609
2,South,2018,58,3,Private rent,4, ,4105.13411712689,115609
2,South,2018,58,4,Care of/rent free,4, ,1644.251962691,115609
2,South,2018,60,1,Owner occupier,4, ,85837.5418641566,92543
2,South,2018,60,2,Social rent,4, ,2805.28624674637,92543
2,South,2018,60,3,Private rent,4, ,2841.59451516126,92543
2,South,2018,60,4,Care of/rent free,4, ,1058.57737393578,92543
2,South,2018,62,1,Owner occupier,4, ,99097.6950516966,104237
2,South,2018,62,2,Social rent,4, ,3342.24188289764,104237
2,South,2018,62,3,Private rent,4, ,867.798853581389,104237
2,South,2018,62,4,Care of/rent free,4, ,929.264211824328,104237
2,South,2018,64,1,Owner occupier,4, ,89494.5928437999,96247
2,South,2018,64,2,Social rent,4, ,4139.24514878045,96247
2,South,2018,64,3,Private rent,4, ,1950.29758952616,96247
2,South,2018,64,4,Care of/rent free,4, ,662.864417893445,96247
2,South,2018,66,1,Owner occupier,4, ,85645.7331185308,91984
2,South,2018,66,2,Social rent,4, ,2953.64953904844,91984
2,South,2018,66,3,Private rent,4, ,2864.16941486124,91984
2,South,2018,66,4,Care of/rent free,4, ,520.447927559544,91984
2,South,2018,68,1,Owner occupier,4, ,90909.9159863913,97530
2,South,2018,68,2,Social rent,4, ,3160.81692142775,97530
2,South,2018,68,3,Private rent,4, ,3125.51709218098,97530
2,South,2018,68,4,Care of/rent free,4, ,333.75,97530
2,South,2018,70,1,Owner occupier,4, ,112892.471527102,121837
2,South,2018,70,2,Social rent,4, ,2780.38076065878,121837
2,South,2018,70,3,Private rent,4, ,4067.63938171988,121837
2,South,2018,70,4,Care of/rent free,4, ,2096.50833051975,121837
2,South,2018,72,1,Owner occupier,4, ,102838.093755416,111098
2,South,2018,72,2,Social rent,4, ,4631.7277582143,111098
2,South,2018,72,3,Private rent,4, ,1537.27614319109,111098
2,South,2018,72,4,Care of/rent free,4, ,2090.90234317907,111098
2,South,2018,74,1,Owner occupier,4, ,68382.1354409352,75261
2,South,2018,74,2,Social rent,4, ,3439.25382288214,75261
2,South,2018,74,3,Private rent,4, ,906.66825875721,75261
2,South,2018,74,4,Care of/rent free,4, ,2532.94247742543,75261
2,South,2018,76,1,Owner occupier,4, ,59034.4485489191,63418
2,South,2018,76,2,Social rent,4, ,3160.09468768819,63418
