region,regname,yearcode,age2,tenure4,tenurename,poverty_status,poverty,N_ten4s,N_all2
2,South,2004,22,2,Social rent,3, ,8548.31754476293,181974
2,South,2004,22,3,Private rent,3, ,62762.1159909062,181974
2,South,2004,22,4,Care of/rent free,3, ,82766.5341631441,181974
2,South,2004,24,1,Owner occupier,3, ,48651.4979874712,175141
2,South,2004,24,2,Social rent,3, ,11546.7345325444,175141
2,South,2004,24,3,Private rent,3, ,60855.1066687714,175141
2,South,2004,24,4,Care of/rent free,3, ,54087.6608112131,175141
2,South,2004,26,1,Owner occupier,3, ,49253.2231857593,124233
2,South,2004,26,2,Social rent,3, ,9590.58658304927,124233
2,South,2004,26,3,Private rent,3, ,41836.7737930536,124233
2,South,2004,26,4,Care of/rent free,3, ,23552.4164381379,124233
2,South,2004,28,1,Owner occupier,3, ,70126.7044376998,141462
2,South,2004,28,2,Social rent,3, ,10929.4932800432,141462
2,South,2004,28,3,Private rent,3, ,44283.4735634172,141462
2,South,2004,28,4,Care of/rent free,3, ,16122.3287188397,141462
2,South,2004,30,1,Owner occupier,3, ,89604.8922586214,155322
2,South,2004,30,2,Social rent,3, ,16738.3866236705,155322
2,South,2004,30,3,Private rent,3, ,33723.7246892888,155322
2,South,2004,30,4,Care of/rent free,3, ,15254.9964284192,155322
2,South,2004,32,1,Owner occupier,3, ,108756.219877567,178815
2,South,2004,32,2,Social rent,3, ,15844.8000394399,178815
2,South,2004,32,3,Private rent,3, ,40582.1390298907,178815
2,South,2004,32,4,Care of/rent free,3, ,13631.8410531025,178815
2,South,2004,34,1,Owner occupier,3, ,155753.327236943,223208
2,South,2004,34,2,Social rent,3, ,20691.0156256012,223208
2,South,2004,34,3,Private rent,3, ,31326.3992969862,223208
2,South,2004,34,4,Care of/rent free,3, ,15437.2578404695,223208
2,South,2004,36,1,Owner occupier,3, ,163013.369410557,221125
2,South,2004,36,2,Social rent,3, ,22315.0640460317,221125
2,South,2004,36,3,Private rent,3, ,22906.716890361,221125
2,South,2004,36,4,Care of/rent free,3, ,12889.8496530501,221125
2,South,2004,38,1,Owner occupier,3, ,164523.801186447,218138
2,South,2004,38,2,Social rent,3, ,22927.6512454989,218138
2,South,2004,38,3,Private rent,3, ,17846.9191511092,218138
2,South,2004,38,4,Care of/rent free,3, ,12839.628416945,218138
2,South,2004,40,1,Owner occupier,3, ,183051.216064763,240328
2,South,2004,40,2,Social rent,3, ,26574.3175298288,240328
2,South,2004,40,3,Private rent,3, ,19807.3088695143,240328
2,South,2004,40,4,Care of/rent free,3, ,10895.1575358941,240328
2,South,2004,42,1,Owner occupier,3, ,178352.382750509,233274
2,South,2004,42,2,Social rent,3, ,25518.8251928511,233274
2,South,2004,42,3,Private rent,3, ,15872.3308966787,233274
2,South,2004,42,4,Care of/rent free,3, ,13530.4611599608,233274
2,South,2004,44,1,Owner occupier,3, ,148058.751341689,187131
2,South,2004,44,2,Social rent,3, ,20827.5585102484,187131
2,South,2004,44,3,Private rent,3, ,9542.91027955239,187131
2,South,2004,44,4,Care of/rent free,3, ,8701.77986851037,187131
2,South,2004,46,1,Owner occupier,3, ,146786.006592201,182437
2,South,2004,46,2,Social rent,3, ,19228.765841183,182437
2,South,2004,46,3,Private rent,3, ,8527.37352551119,182437
2,South,2004,46,4,Care of/rent free,3, ,7894.85404110474,182437
2,South,2004,48,1,Owner occupier,3, ,117830.759561019,145285
2,South,2004,48,2,Social rent,3, ,13302.0088004788,145285
2,South,2004,48,3,Private rent,3, ,7284.61259259972,145285
2,South,2004,48,4,Care of/rent free,3, ,6867.61904590232,145285
2,South,2004,50,1,Owner occupier,3, ,120021.286556586,152159
2,South,2004,50,2,Social rent,3, ,17145.4938590507,152159
2,South,2004,50,3,Private rent,3, ,7370.74141727263,152159
2,South,2004,50,4,Care of/rent free,3, ,7621.47816709116,152159
2,South,2004,52,1,Owner occupier,3, ,131963.984706147,163961
2,South,2004,52,2,Social rent,3, ,17043.3661887124,163961
2,South,2004,52,3,Private rent,3, ,6226.55574802976,163961
2,South,2004,52,4,Care of/rent free,3, ,8727.09335711114,163961
2,South,2004,54,1,Owner occupier,3, ,109824.353840764,134028
2,South,2004,54,2,Social rent,3, ,11898.6426247431,134028
2,South,2004,54,3,Private rent,3, ,5253.18634314531,134028
2,South,2004,54,4,Care of/rent free,3, ,7051.81719134802,134028
2,South,2004,56,1,Owner occupier,3, ,99589.878433151,122497
2,South,2004,56,2,Social rent,3, ,12839.8314287482,122497
2,South,2004,56,3,Private rent,3, ,5455.15357778129,122497
2,South,2004,56,4,Care of/rent free,3, ,4612.13656031947,122497
2,South,2004,58,1,Owner occupier,3, ,127873.815443925,158435
2,South,2004,58,2,Social rent,3, ,15893.209413248,158435
2,South,2004,58,3,Private rent,3, ,7604.50224125311,158435
2,South,2004,58,4,Care of/rent free,3, ,7063.47290157363,158435
2,South,2004,60,1,Owner occupier,3, ,121151.72492576,146018
2,South,2004,60,2,Social rent,3, ,11688.2917098594,146018
2,South,2004,60,3,Private rent,3, ,7273.41713891864,146018
2,South,2004,60,4,Care of/rent free,3, ,5904.56622546196,146018
2,South,2004,62,1,Owner occupier,3, ,123859.63640889,147231
2,South,2004,62,2,Social rent,3, ,13367.0420075832,147231
2,South,2004,62,3,Private rent,3, ,6101.36518910591,147231
2,South,2004,62,4,Care of/rent free,3, ,3902.9563944207,147231
2,South,2004,64,1,Owner occupier,3, ,107740.966536488,127820
2,South,2004,64,2,Social rent,3, ,13026.2717453252,127820
2,South,2004,64,3,Private rent,3, ,3840.02268273838,127820
2,South,2004,64,4,Care of/rent free,3, ,3212.73903544879,127820
2,South,2004,66,1,Owner occupier,3, ,128783.647596083,150378
2,South,2004,66,2,Social rent,3, ,15912.226461715,150378
2,South,2004,66,3,Private rent,3, ,2749.58140831799,150378
2,South,2004,66,4,Care of/rent free,3, ,2932.54453388419,150378
2,South,2004,68,1,Owner occupier,3, ,138425.41254463,160558
2,South,2004,68,2,Social rent,3, ,12345.3113949288,160558
2,South,2004,68,3,Private rent,3, ,2989.76659098008,160558
2,South,2004,68,4,Care of/rent free,3, ,6797.50946946126,160558
2,South,2004,70,1,Owner occupier,3, ,131750.893297902,151521
2,South,2004,70,2,Social rent,3, ,12624.0706462751,151521
2,South,2004,70,3,Private rent,3, ,2579.93502079496,151521
2,South,2004,70,4,Care of/rent free,3, ,4566.10103502817,151521
2,South,2004,72,1,Owner occupier,3, ,104121.327518745,123901
2,South,2004,72,2,Social rent,3, ,11090.6936110651,123901
2,South,2004,72,3,Private rent,3, ,2644.46662279349,123901
2,South,2004,72,4,Care of/rent free,3, ,6044.51224739678,123901
2,South,2004,74,1,Owner occupier,3, ,117181.113941755,137450
2,South,2004,74,2,Social rent,3, ,11941.9747221619,137450
2,South,2004,74,3,Private rent,3, ,2350.06163574589,137450
2,South,2004,74,4,Care of/rent free,3, ,5976.84970033682,137450
2,South,2004,76,1,Owner occupier,3, ,87975.9510339284,108430
2,South,2004,76,2,Social rent,3, ,13820.7541232274,108430
2,South,2004,76,3,Private rent,3, ,1311.9058967269,108430
2,South,2004,76,4,Care of/rent free,3, ,5321.38894611734,108430
2,South,2004,78,1,Owner occupier,3, ,82776.606367426,104044
2,South,2004,78,2,Social rent,3, ,14254.6717982167,104044
2,South,2004,78,3,Private rent,3, ,893.012168142355,104044
2,South,2004,78,4,Care of/rent free,3, ,6119.70966621494,104044
2,South,2004,80,1,Owner occupier,3, ,309793.696739422,423627
2,South,2004,80,2,Social rent,3, ,67945.5766883952,423627
2,South,2004,80,3,Private rent,3, ,8565.69637471927,423627
2,South,2004,80,4,Care of/rent free,3, ,37322.0301974633,423627
2,South,2006,16,1,Owner occupier,3, ,312.074107915745,45996
2,South,2006,16,2,Social rent,3, ,168.202967202078,45996
2,South,2006,16,3,Private rent,3, ,868.664638838126,45996
2,South,2006,16,4,Care of/rent free,3, ,44647.0582860441,45996
2,South,2006,18,1,Owner occupier,3, ,2474.84663284816,124764
2,South,2006,18,2,Social rent,3, ,3053.53774280801,124764
2,South,2006,18,3,Private rent,3, ,8021.874438798,124764
2,South,2006,18,4,Care of/rent free,3, ,111213.741185546,124764
2,South,2006,20,1,Owner occupier,3, ,8659.87592552764,141737
2,South,2006,20,2,Social rent,3, ,4129.52533918212,141737
2,South,2006,20,3,Private rent,3, ,36228.8125397703,141737
2,South,2006,20,4,Care of/rent free,3, ,92718.78619552,141737
2,South,2006,22,1,Owner occupier,3, ,27119.5656960768,173336
2,South,2006,22,2,Social rent,3, ,7841.36307714063,173336
2,South,2006,22,3,Private rent,3, ,55957.8915296536,173336
2,South,2006,22,4,Care of/rent free,3, ,82417.179697129,173336
2,South,2006,24,1,Owner occupier,3, ,40169.2895695178,180419
2,South,2006,24,2,Social rent,3, ,11600.1693144638,180419
2,South,2006,24,3,Private rent,3, ,71999.8668164253,180419
2,South,2006,24,4,Care of/rent free,3, ,56649.6742995931,180419
2,South,2006,26,1,Owner occupier,3, ,58409.6093181961,163308
2,South,2006,26,2,Social rent,3, ,10708.0463430995,163308
2,South,2006,26,3,Private rent,3, ,62110.2872220421,163308
2,South,2006,26,4,Care of/rent free,3, ,32080.0571166623,163308
2,South,2006,28,1,Owner occupier,3, ,65213.0843760016,137926
2,South,2006,28,2,Social rent,3, ,12983.0811369212,137926
2,South,2006,28,3,Private rent,3, ,41889.3350303103,137926
2,South,2006,28,4,Care of/rent free,3, ,17840.499456767,137926
2,South,2006,30,1,Owner occupier,3, ,70209.7350677263,133128
2,South,2006,30,2,Social rent,3, ,11552.18970622,133128
2,South,2006,30,3,Private rent,3, ,38934.2333785582,133128
2,South,2006,30,4,Care of/rent free,3, ,12431.8418474956,133128
2,South,2006,32,1,Owner occupier,3, ,112073.16340727,178230
2,South,2006,32,2,Social rent,3, ,15359.7617364294,178230
2,South,2006,32,3,Private rent,3, ,37665.3583593671,178230
2,South,2006,32,4,Care of/rent free,3, ,13131.7164969332,178230
2,South,2006,34,1,Owner occupier,3, ,127788.326109527,188884
2,South,2006,34,2,Social rent,3, ,13986.948467283,188884
2,South,2006,34,3,Private rent,3, ,32577.8813409548,188884
2,South,2006,34,4,Care of/rent free,3, ,14530.8440822348,188884
2,South,2006,36,1,Owner occupier,3, ,145588.195960154,196160
2,South,2006,36,2,Social rent,3, ,16350.0772740556,196160
2,South,2006,36,3,Private rent,3, ,21884.3240968553,196160
2,South,2006,36,4,Care of/rent free,3, ,12337.402668935,196160
2,South,2006,38,1,Owner occupier,3, ,175241.784019402,227048
2,South,2006,38,2,Social rent,3, ,22253.3700490181,227048
2,South,2006,38,3,Private rent,3, ,19161.2602474569,227048
2,South,2006,38,4,Care of/rent free,3, ,10391.5856841227,227048
2,South,2006,40,1,Owner occupier,3, ,170969.804803589,225439
2,South,2006,40,2,Social rent,3, ,22917.784682183,225439
2,South,2006,40,3,Private rent,3, ,22629.9914324213,225439
2,South,2006,40,4,Care of/rent free,3, ,8921.41908180676,225439
2,South,2006,42,1,Owner occupier,3, ,179516.475665058,238526
2,South,2006,42,2,Social rent,3, ,25751.4147145967,238526
2,South,2006,42,3,Private rent,3, ,23422.7735088291,238526
2,South,2006,42,4,Care of/rent free,3, ,9835.33611151589,238526
2,South,2006,44,1,Owner occupier,3, ,150268.751659501,196094
2,South,2006,44,2,Social rent,3, ,22057.321824756,196094
2,South,2006,44,3,Private rent,3, ,15135.3622935833,196094
2,South,2006,44,4,Care of/rent free,3, ,8632.56422216012,196094
2,South,2006,46,1,Owner occupier,3, ,143537.357129058,181570
2,South,2006,46,2,Social rent,3, ,17384.7625093622,181570
2,South,2006,46,3,Private rent,3, ,12843.0344142644,181570
2,South,2006,46,4,Care of/rent free,3, ,7804.84594731508,181570
2,South,2006,48,1,Owner occupier,3, ,141656.511234239,178953
2,South,2006,48,2,Social rent,3, ,17876.815244769,178953
2,South,2006,48,3,Private rent,3, ,12140.0962129878,178953
2,South,2006,48,4,Care of/rent free,3, ,7279.57730800453,178953
2,South,2006,50,1,Owner occupier,3, ,126727.357990211,165346
2,South,2006,50,2,Social rent,3, ,17810.0575578981,165346
2,South,2006,50,3,Private rent,3, ,12438.0393071753,165346
2,South,2006,50,4,Care of/rent free,3, ,8370.54514471557,165346
2,South,2006,52,1,Owner occupier,3, ,114476.337066241,144814
2,South,2006,52,2,Social rent,3, ,13798.3556597743,144814
2,South,2006,52,3,Private rent,3, ,9277.81069928531,144814
2,South,2006,52,4,Care of/rent free,3, ,7261.49657469959,144814
2,South,2006,54,1,Owner occupier,3, ,112361.854915575,142329
2,South,2006,54,2,Social rent,3, ,14464.9856731753,142329
2,South,2006,54,3,Private rent,3, ,8770.56093051148,142329
2,South,2006,54,4,Care of/rent free,3, ,6731.5984807381,142329
2,South,2006,56,1,Owner occupier,3, ,135219.844393591,170109
2,South,2006,56,2,Social rent,3, ,15817.0046299616,170109
2,South,2006,56,3,Private rent,3, ,9200.1871912345,170109
2,South,2006,56,4,Care of/rent free,3, ,9871.96378521284,170109
2,South,2006,58,1,Owner occupier,3, ,138147.142648276,169807
2,South,2006,58,2,Social rent,3, ,16391.540006919,169807
2,South,2006,58,3,Private rent,3, ,8069.36457738778,169807
2,South,2006,58,4,Care of/rent free,3, ,7198.95276741694,169807
2,South,2006,60,1,Owner occupier,3, ,149477.460929319,178944
2,South,2006,60,2,Social rent,3, ,15906.2203573483,178944
2,South,2006,60,3,Private rent,3, ,8568.43638914513,178944
2,South,2006,60,4,Care of/rent free,3, ,4991.88232418788,178944
2,South,2006,62,1,Owner occupier,3, ,155467.892599488,178483
2,South,2006,62,2,Social rent,3, ,12831.4715455018,178483
2,South,2006,62,3,Private rent,3, ,6582.17090602669,178483
2,South,2006,62,4,Care of/rent free,3, ,3601.46494898336,178483
2,South,2006,64,1,Owner occupier,3, ,110842.312589104,128367
2,South,2006,64,2,Social rent,3, ,12466.4124947338,128367
2,South,2006,64,3,Private rent,3, ,2864.64036185722,128367
2,South,2006,64,4,Care of/rent free,3, ,2193.63455430484,128367
2,South,2006,66,1,Owner occupier,3, ,133758.092818579,152894
2,South,2006,66,2,Social rent,3, ,12141.6796449922,152894
2,South,2006,66,3,Private rent,3, ,2984.51762933656,152894
2,South,2006,66,4,Care of/rent free,3, ,4009.70990709261,152894
2,South,2006,68,1,Owner occupier,3, ,127073.519266373,145147
2,South,2006,68,2,Social rent,3, ,12774.3663259342,145147
2,South,2006,68,3,Private rent,3, ,1754.89017863407,145147
2,South,2006,68,4,Care of/rent free,3, ,3544.22422905913,145147
2,South,2006,70,1,Owner occupier,3, ,122367.949622015,143441
2,South,2006,70,2,Social rent,3, ,12221.0241173109,143441
2,South,2006,70,3,Private rent,3, ,3297.40073628369,143441
2,South,2006,70,4,Care of/rent free,3, ,5554.62552439049,143441
2,South,2006,72,1,Owner occupier,3, ,105298.190464158,123504
2,South,2006,72,2,Social rent,3, ,11263.3970769031,123504
2,South,2006,72,3,Private rent,3, ,3441.84755897491,123504
2,South,2006,72,4,Care of/rent free,3, ,3500.56489996413,123504
2,South,2006,74,1,Owner occupier,3, ,101550.854029363,119489
2,South,2006,74,2,Social rent,3, ,9867.3296684936,119489
2,South,2006,74,3,Private rent,3, ,3214.4312764165,119489
2,South,2006,74,4,Care of/rent free,3, ,4856.3850257272,119489
2,South,2006,76,1,Owner occupier,3, ,88730.5633906434,105635
2,South,2006,76,2,Social rent,3, ,11242.9238252924,105635
2,South,2006,76,3,Private rent,3, ,1576.19609837194,105635
2,South,2006,76,4,Care of/rent free,3, ,4085.31668569218,105635
2,South,2006,78,1,Owner occupier,3, ,72768.6633419357,89781
2,South,2006,78,2,Social rent,3, ,11385.2409357165,89781
2,South,2006,78,3,Private rent,3, ,1941.2832060821,89781
2,South,2006,78,4,Care of/rent free,3, ,3685.81251626564,89781
2,South,2006,80,1,Owner occupier,3, ,328478.343954857,416059
2,South,2006,80,2,Social rent,3, ,48046.4953225266,416059
2,South,2006,80,3,Private rent,3, ,6767.1163191594,416059
2,South,2006,80,4,Care of/rent free,3, ,32767.0444034572,416059
2,South,2008,16,1,Owner occupier,3, ,0,37015
2,South,2008,16,2,Social rent,3, ,82.0023938028755,37015
2,South,2008,16,3,Private rent,3, ,359.035648705711,37015
2,South,2008,16,4,Care of/rent free,3, ,36573.9619574914,37015
2,South,2008,18,1,Owner occupier,3, ,1483.47334016585,134514
2,South,2008,18,2,Social rent,3, ,2252.95896568573,134514
2,South,2008,18,3,Private rent,3, ,16114.4779623759,134514
2,South,2008,18,4,Care of/rent free,3, ,114663.089731773,134514
2,South,2008,20,1,Owner occupier,3, ,9145.22545946185,178804
2,South,2008,20,2,Social rent,3, ,4554.92084461419,178804
2,South,2008,20,3,Private rent,3, ,47177.6873388017,178804
2,South,2008,20,4,Care of/rent free,3, ,117926.166357122,178804
2,South,2008,22,1,Owner occupier,3, ,24342.1143504275,228387
2,South,2008,22,2,Social rent,3, ,11471.7250381457,228387
2,South,2008,22,3,Private rent,3, ,88274.7331005369,228387
2,South,2008,22,4,Care of/rent free,3, ,104298.42751089,228387
2,South,2008,24,1,Owner occupier,3, ,32210.4501175807,174249
2,South,2008,24,2,Social rent,3, ,14293.2393237262,174249
2,South,2008,24,3,Private rent,3, ,65990.1370814282,174249
2,South,2008,24,4,Care of/rent free,3, ,61755.173477265,174249
2,South,2008,26,1,Owner occupier,3, ,53576.7405061783,185530
2,South,2008,26,2,Social rent,3, ,17103.8927743138,185530
2,South,2008,26,3,Private rent,3, ,70636.1905884853,185530
2,South,2008,26,4,Care of/rent free,3, ,44213.1761310226,185530
2,South,2008,28,1,Owner occupier,3, ,69291.1777242485,168731
2,South,2008,28,2,Social rent,3, ,16191.4388929435,168731
2,South,2008,28,3,Private rent,3, ,56168.3778760415,168731
2,South,2008,28,4,Care of/rent free,3, ,27080.0055067665,168731
2,South,2008,30,1,Owner occupier,3, ,93998.6581466776,181680
2,South,2008,30,2,Social rent,3, ,19402.6084978729,181680
2,South,2008,30,3,Private rent,3, ,49640.5485508051,181680
2,South,2008,30,4,Care of/rent free,3, ,18638.1848046445,181680
2,South,2008,32,1,Owner occupier,3, ,89510.5006574127,154356
2,South,2008,32,2,Social rent,3, ,12817.0604701363,154356
2,South,2008,32,3,Private rent,3, ,37606.1548225629,154356
2,South,2008,32,4,Care of/rent free,3, ,14422.2840498881,154356
2,South,2008,34,1,Owner occupier,3, ,136710.206223948,200487
2,South,2008,34,2,Social rent,3, ,13511.1819361832,200487
2,South,2008,34,3,Private rent,3, ,35929.6127503045,200487
2,South,2008,34,4,Care of/rent free,3, ,14335.9990895647,200487
2,South,2008,36,1,Owner occupier,3, ,156014.184888986,217904
2,South,2008,36,2,Social rent,3, ,18449.8509932774,217904
2,South,2008,36,3,Private rent,3, ,27763.2953247959,217904
2,South,2008,36,4,Care of/rent free,3, ,15676.6687929408,217904
2,South,2008,38,1,Owner occupier,3, ,146314.146621002,198694
2,South,2008,38,2,Social rent,3, ,17567.5665378219,198694
2,South,2008,38,3,Private rent,3, ,25006.3732948523,198694
2,South,2008,38,4,Care of/rent free,3, ,9805.9135463241,198694
2,South,2008,40,1,Owner occupier,3, ,140459.051631691,191043
2,South,2008,40,2,Social rent,3, ,21914.4404057448,191043
2,South,2008,40,3,Private rent,3, ,21503.0113209897,191043
2,South,2008,40,4,Care of/rent free,3, ,7166.49664157489,191043
2,South,2008,42,1,Owner occupier,3, ,168300.33475102,227454
2,South,2008,42,2,Social rent,3, ,22379.694763878,227454
2,South,2008,42,3,Private rent,3, ,26072.7992833583,227454
2,South,2008,42,4,Care of/rent free,3, ,10701.1712017432,227454
2,South,2008,44,1,Owner occupier,3, ,165308.916673084,222295
2,South,2008,44,2,Social rent,3, ,21992.1191730208,222295
2,South,2008,44,3,Private rent,3, ,24492.251261702,222295
2,South,2008,44,4,Care of/rent free,3, ,10501.712892193,222295
2,South,2008,46,1,Owner occupier,3, ,177437.302317107,228872
2,South,2008,46,2,Social rent,3, ,21357.2253901158,228872
2,South,2008,46,3,Private rent,3, ,21094.9608834428,228872
2,South,2008,46,4,Care of/rent free,3, ,8982.51140933452,228872
2,South,2008,48,1,Owner occupier,3, ,123126.494556245,160923
2,South,2008,48,2,Social rent,3, ,12594.1963810796,160923
2,South,2008,48,3,Private rent,3, ,16805.5107335798,160923
2,South,2008,48,4,Care of/rent free,3, ,8396.79832909592,160923
2,South,2008,50,1,Owner occupier,3, ,135428.432242168,175918
2,South,2008,50,2,Social rent,3, ,17798.877034212,175918
2,South,2008,50,3,Private rent,3, ,16874.7178526675,175918
2,South,2008,50,4,Care of/rent free,3, ,5815.97287095238,175918
2,South,2008,52,1,Owner occupier,3, ,126570.968711645,166476
2,South,2008,52,2,Social rent,3, ,16639.9002715597,166476
2,South,2008,52,3,Private rent,3, ,18857.2056227423,166476
2,South,2008,52,4,Care of/rent free,3, ,4407.92539405297,166476
2,South,2008,54,1,Owner occupier,3, ,118406.753571316,156151
2,South,2008,54,2,Social rent,3, ,15207.6980767916,156151
2,South,2008,54,3,Private rent,3, ,14780.4689650492,156151
2,South,2008,54,4,Care of/rent free,3, ,7756.07938684373,156151
2,South,2008,56,1,Owner occupier,3, ,110857.091016227,142236
2,South,2008,56,2,Social rent,3, ,15102.3099259586,142236
2,South,2008,56,3,Private rent,3, ,11376.4498780372,142236
2,South,2008,56,4,Care of/rent free,3, ,4900.14917977736,142236
2,South,2008,58,1,Owner occupier,3, ,121582.553784055,152827
2,South,2008,58,2,Social rent,3, ,15791.6925911482,152827
2,South,2008,58,3,Private rent,3, ,8879.54137057981,152827
2,South,2008,58,4,Care of/rent free,3, ,6573.21225421691,152827
2,South,2008,60,1,Owner occupier,3, ,143332.540474406,168898
2,South,2008,60,2,Social rent,3, ,16928.991359116,168898
2,South,2008,60,3,Private rent,3, ,5425.47584444333,168898
2,South,2008,60,4,Care of/rent free,3, ,3210.99232203509,168898
2,South,2008,62,1,Owner occupier,3, ,148461.972118968,173947
2,South,2008,62,2,Social rent,3, ,17393.3782817849,173947
2,South,2008,62,3,Private rent,3, ,5838.32318370122,173947
2,South,2008,62,4,Care of/rent free,3, ,2253.3264155455,173947
2,South,2008,64,1,Owner occupier,3, ,147491.285134903,169930
2,South,2008,64,2,Social rent,3, ,14518.1995107179,169930
2,South,2008,64,3,Private rent,3, ,4388.48692637443,169930
2,South,2008,64,4,Care of/rent free,3, ,3532.02842800482,169930
2,South,2008,66,1,Owner occupier,3, ,121570.436582845,141618
2,South,2008,66,2,Social rent,3, ,13691.8685044414,141618
2,South,2008,66,3,Private rent,3, ,3712.1578733681,141618
2,South,2008,66,4,Care of/rent free,3, ,2643.5370393453,141618
2,South,2008,68,1,Owner occupier,3, ,128424.451333776,148967
2,South,2008,68,2,Social rent,3, ,12050.4731430975,148967
2,South,2008,68,3,Private rent,3, ,4559.31333890451,148967
2,South,2008,68,4,Care of/rent free,3, ,3932.76218422236,148967
2,South,2008,70,1,Owner occupier,3, ,122193.96396769,143812
2,South,2008,70,2,Social rent,3, ,14839.3588760206,143812
2,South,2008,70,3,Private rent,3, ,4066.9953577904,143812
2,South,2008,70,4,Care of/rent free,3, ,2711.68179849871,143812
2,South,2008,72,1,Owner occupier,3, ,122955.167262195,141627
2,South,2008,72,2,Social rent,3, ,12362.1155289106,141627
2,South,2008,72,3,Private rent,3, ,4065.88423191697,141627
2,South,2008,72,4,Care of/rent free,3, ,2243.83297697702,141627
2,South,2008,74,1,Owner occupier,3, ,119503.697402168,139920
2,South,2008,74,2,Social rent,3, ,12668.3338845909,139920
2,South,2008,74,3,Private rent,3, ,4614.87904700057,139920
2,South,2008,74,4,Care of/rent free,3, ,3133.08966624023,139920
2,South,2008,76,1,Owner occupier,3, ,113000.577839089,133350
2,South,2008,76,2,Social rent,3, ,14659.2309574034,133350
2,South,2008,76,3,Private rent,3, ,3256.93939777016,133350
2,South,2008,76,4,Care of/rent free,3, ,2433.25180573725,133350
2,South,2008,78,1,Owner occupier,3, ,76098.1571151301,91957
2,South,2008,78,2,Social rent,3, ,10706.2435624349,91957
2,South,2008,78,3,Private rent,3, ,2103.93811130427,91957
2,South,2008,78,4,Care of/rent free,3, ,3048.66121113074,91957
2,South,2008,80,1,Owner occupier,3, ,325518.871538583,418283
2,South,2008,80,2,Social rent,3, ,56808.5913345172,418283
2,South,2008,80,3,Private rent,3, ,14289.002299453,418283
2,South,2008,80,4,Care of/rent free,3, ,21666.5348274465,418283
2,South,2010,16,1,Owner occupier,3, ,0,24888
2,South,2010,16,2,Social rent,3, ,337.744070469107,24888
2,South,2010,16,3,Private rent,3, ,937.520248557951,24888
2,South,2010,16,4,Care of/rent free,3, ,23612.7356809729,24888
2,South,2010,18,1,Owner occupier,3, ,653.025077857605,150307
2,South,2010,18,2,Social rent,3, ,2760.91805215322,150307
2,South,2010,18,3,Private rent,3, ,18864.4004119362,150307
2,South,2010,18,4,Care of/rent free,3, ,128028.656458053,150307
2,South,2010,20,1,Owner occupier,3, ,6236.37983118455,194586
2,South,2010,20,2,Social rent,3, ,5510.38899518522,194586
2,South,2010,20,3,Private rent,3, ,57996.6980564822,194586
2,South,2010,20,4,Care of/rent free,3, ,124842.533117148,194586
2,South,2010,22,1,Owner occupier,3, ,17549.5936068086,189635
2,South,2010,22,2,Social rent,3, ,10448.3638607522,189635
2,South,2010,22,3,Private rent,3, ,72137.835497182,189635
2,South,2010,22,4,Care of/rent free,3, ,89499.2070352572,189635
2,South,2010,24,1,Owner occupier,3, ,26680.8906350797,186733
2,South,2010,24,2,Social rent,3, ,16249.6103218732,186733
2,South,2010,24,3,Private rent,3, ,78844.0122916528,186733
2,South,2010,24,4,Care of/rent free,3, ,64958.4867513944,186733
2,South,2010,26,1,Owner occupier,3, ,34447.1567344267,156229
2,South,2010,26,2,Social rent,3, ,14406.4639130976,156229
2,South,2010,26,3,Private rent,3, ,66256.7318858312,156229
2,South,2010,26,4,Care of/rent free,3, ,41118.6474666445,156229
2,South,2010,28,1,Owner occupier,3, ,66819.2728763542,199894
2,South,2010,28,2,Social rent,3, ,20115.5994379315,199894
2,South,2010,28,3,Private rent,3, ,81101.3164883693,199894
2,South,2010,28,4,Care of/rent free,3, ,31857.8111973449,199894
2,South,2010,30,1,Owner occupier,3, ,68721.6145277494,171920
2,South,2010,30,2,Social rent,3, ,17549.6413843596,171920
2,South,2010,30,3,Private rent,3, ,62739.9380918884,171920
2,South,2010,30,4,Care of/rent free,3, ,22908.8059960026,171920
2,South,2010,32,1,Owner occupier,3, ,113702.606540671,213067
2,South,2010,32,2,Social rent,3, ,22333.4441164336,213067
2,South,2010,32,3,Private rent,3, ,58761.8752904026,213067
2,South,2010,32,4,Care of/rent free,3, ,18269.0740524925,213067
2,South,2010,34,1,Owner occupier,3, ,101822.488761593,171487
2,South,2010,34,2,Social rent,3, ,13238.238983116,171487
2,South,2010,34,3,Private rent,3, ,40617.0402044024,171487
2,South,2010,34,4,Care of/rent free,3, ,15809.2320508885,171487
2,South,2010,36,1,Owner occupier,3, ,103086.905054885,162905
2,South,2010,36,2,Social rent,3, ,11418.6763446278,162905
2,South,2010,36,3,Private rent,3, ,36147.4563071231,162905
2,South,2010,36,4,Care of/rent free,3, ,12251.9622933642,162905
2,South,2010,38,1,Owner occupier,3, ,107546.421564164,162317
2,South,2010,38,2,Social rent,3, ,17332.1379409925,162317
2,South,2010,38,3,Private rent,3, ,27665.3172960785,162317
2,South,2010,38,4,Care of/rent free,3, ,9773.12319876487,162317
2,South,2010,40,1,Owner occupier,3, ,137270.721653827,200988
2,South,2010,40,2,Social rent,3, ,21193.7584179332,200988
2,South,2010,40,3,Private rent,3, ,31900.8333581987,200988
2,South,2010,40,4,Care of/rent free,3, ,10622.6865700415,200988
2,South,2010,42,1,Owner occupier,3, ,153141.611186054,220151
